KNN_algorithm,KNN_leaf_size,KNN_mean_test_score,KNN_mean_train_score,KNN_metric,KNN_n_jobs,KNN_n_neighbors,KNN_p,KNN_rank_test_score,KNN_split0_test_score,KNN_split0_train_score,KNN_split1_test_score,KNN_split1_train_score,KNN_split2_test_score,KNN_split2_train_score,KNN_std_test_score,KNN_std_train_score,KNN_weights,RBFSVM_C,RBFSVM_cache_size,RBFSVM_coef0,RBFSVM_degree,RBFSVM_gamma,RBFSVM_kernel,RBFSVM_max_iter,RBFSVM_mean_test_score,RBFSVM_mean_train_score,RBFSVM_probability,RBFSVM_rank_test_score,RBFSVM_shrinking,RBFSVM_split0_test_score,RBFSVM_split0_train_score,RBFSVM_split1_test_score,RBFSVM_split1_train_score,RBFSVM_split2_test_score,RBFSVM_split2_train_score,RBFSVM_std_test_score,RBFSVM_std_train_score,RBFSVM_tol,RBFSVM_verbose,RandomForest_RandomForestClassifier_bootstrap,RandomForest_RandomForestClassifier_criterion,RandomForest_RandomForestClassifier_max_features,RandomForest_RandomForestClassifier_min_impurity_split,RandomForest_RandomForestClassifier_min_samples_leaf,RandomForest_RandomForestClassifier_min_samples_split,RandomForest_RandomForestClassifier_min_weight_fraction_leaf,RandomForest_RandomForestClassifier_n_estimators,RandomForest_RandomForestClassifier_n_jobs,RandomForest_RandomForestClassifier_oob_score,RandomForest_RandomForestClassifier_verbose,RandomForest_RandomForestClassifier_warm_start,accuracy_KNN,accuracy_RBFSVM,accuracy_RandomForest,network_extra_noise,network_sample_size,network_sine_corruption,network_sine_periods,network_test_size,network_xor_corruption,network_xor_dim,network_xor_var
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.637428571429,0.657855822958,False,5,True,0.64353041988,0.650235747964,0.639245929734,0.656236605229,0.629502572899,0.667095115681,0.00586891477716,0.00697739060568,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712666666667,0.948,0.674666666667,0,5000,0,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.916285714286,0.969571243682,False,1,True,0.925449871465,0.96913844835,0.912596401028,0.968709815688,0.910806174957,0.970865467009,0.00652249662561,0.000931733869332,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712666666667,0.948,0.674666666667,0,5000,0,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.810571428571,1.0,False,2,True,0.804627249357,1.0,0.820908311911,1.0,0.806174957118,1.0,0.00733809611868,0.0,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712666666667,0.948,0.674666666667,0,5000,0,2,0.3,0.15,7,0.2
auto,30,0.623714285714,1.0,minkowski,1,1,2,1,0.61301369863,1.0,0.622641509434,1.0,0.635506003431,1.0,0.00921500168162,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,0.605142857143,0.712145341468,minkowski,1,10,2,2,0.592465753425,0.720840480274,0.606346483705,0.713367609254,0.616638078902,0.702227934876,0.00990631330317,0.00764753404528,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.541714285714,0.555425722521,False,8,True,0.561643835616,0.545454545455,0.519725557461,0.563838903171,0.543739279588,0.556983718937,0.0171752440674,0.00758580546296,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.574857142857,0.648430392101,False,7,True,0.583047945205,0.654802744425,0.554030874786,0.637532133676,0.587478559177,0.652956298201,0.0148308308588,0.0077430126967,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.505142857143,0.505142857983,False,9,True,0.505136986301,0.505145797599,0.505145797599,0.505141388175,0.505145797599,0.505141388175,4.15487060326e-06,2.07862232308e-06,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.581428571429,0.601997566978,False,6,True,0.596746575342,0.593481989708,0.557461406518,0.610539845758,0.590051457976,0.601970865467,0.0171592330893,0.00696386616678,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.643714285714,0.757999429715,False,4,True,0.642979452055,0.756003430532,0.634648370497,0.761353898886,0.653516295026,0.756640959726,0.00771813738756,0.00238620457845,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.661714285714,0.984571426052,False,3,True,0.65154109589,0.984562607204,0.653516295026,0.982433590403,0.680102915952,0.986718080548,0.0130221505557,0.00174914689323,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.601142857143,0.641996797778,False,5,True,0.599315068493,0.630789022298,0.591766723842,0.655955441302,0.612349914237,0.639245929734,0.00849965936725,0.0104566603215,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.766571428571,0.927570681839,False,1,True,0.757705479452,0.924957118353,0.765866209262,0.931019708655,0.77615780446,0.926735218509,0.00755067386399,0.00254456931815,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.676857142857,1.0,False,2,True,0.676369863014,1.0,0.66295025729,1.0,0.691252144082,1.0,0.0115560419285,0.0,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.646666666667,0.814,0.569333333333,0,5000,0,3,0.3,0.15,7,0.2
auto,30,0.684285714286,1.0,minkowski,1,1,2,2,0.676092544987,1.0,0.684661525278,1.0,0.692109777015,1.0,0.00654394004395,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,0.706857142857,0.77971635806,minkowski,1,10,2,1,0.701799485861,0.78439777111,0.695801199657,0.789541363052,0.722984562607,0.765209940017,0.0116590601347,0.0104703154309,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.601428571429,0.605571575717,False,9,True,0.629820051414,0.59237033862,0.589545844045,0.619802828976,0.584905660377,0.604541559554,0.0201692553306,0.0112229253985,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.676571428571,0.678142905223,False,6,True,0.683804627249,0.678525503643,0.670951156812,0.678096870982,0.674957118353,0.677806341045,0.00537075722217,0.000295395863372,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.728571428571,0.790574501217,False,4,True,0.735218508997,0.804543506215,0.740359897172,0.798114016288,0.710120068611,0.769065981148,0.0132093671209,0.0154336625994,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.631142857143,0.635714454495,False,8,True,0.649528706084,0.631375910844,0.622107969152,0.641234462066,0.621783876501,0.634532990574,0.0130042174512,0.00411052720011,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.788,0.80257144092,False,3,True,0.781491002571,0.801543077583,0.784918594687,0.803686240892,0.797598627787,0.802485004284,0.00692719114738,0.000877074953549,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.802285714286,0.865142749613,False,2,True,0.800342759212,0.863694813545,0.796058269066,0.865837976854,0.810463121784,0.86589545844,0.00603876613364,0.00102411430888,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.656,0.658571496259,False,7,True,0.675235646958,0.654950707244,0.639245929734,0.662666095156,0.653516295026,0.658097686375,0.014799326185,0.00316756210299,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.839142857143,0.839999728202,False,1,True,0.848329048843,0.835405057865,0.835475578406,0.842691813116,0.833619210978,0.841902313625,0.00654105588955,0.00326487100192,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.727142857143,0.960571365747,False,5,True,0.734361610968,0.956279468495,0.712082262211,0.96442348907,0.734991423671,0.961011139674,0.0106548332989,0.00333929319963,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.762666666667,0.858666666667,0.754666666667,0,5000,0.15,1,0.3,0.15,7,0.2
auto,30,0.593714285714,1.0,minkowski,1,1,2,2,0.596401028278,1.0,0.599828620394,1.0,0.584905660377,1.0,0.00638132588614,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,0.599142857143,0.708997845573,minkowski,1,10,2,1,0.594687232219,0.694813544792,0.606683804627,0.708101157308,0.596054888508,0.724078834619,0.00536253992661,0.0119643173518,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.568571428571,0.57628253418,False,8,True,0.560411311054,0.570510072868,0.590402742074,0.559794256322,0.554888507719,0.59854327335,0.0156041052742,0.0163373307156,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.575142857143,0.617142208956,False,7,True,0.562125107112,0.620660094299,0.60411311054,0.60908701243,0.559176672384,0.621679520137,0.0205247736175,0.00571106823367,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.506571428571,0.506714265583,False,9,True,0.506426735219,0.506643806258,0.506426735219,0.506643806258,0.506861063465,0.506855184233,0.000204715030835,9.96445330293e-05,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.580571428571,0.600139963684,False,6,True,0.570694087404,0.5970852979,0.610111396744,0.58294042006,0.56089193825,0.620394173093,0.0212721242878,0.0154422395043,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.642571428571,0.720143580311,False,3,True,0.63324764353,0.731247321046,0.674378748929,0.714102014574,0.620068610635,0.715081405313,0.0231303548717,0.00786170445006,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.644285714286,0.931857201292,False,2,True,0.640102827763,0.933133304758,0.662382176521,0.930990141449,0.630360205832,0.931448157669,0.0134025622521,0.000921511351447,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.588,0.616426780518,False,5,True,0.581833761782,0.620231461637,0.618680377035,0.600085726532,0.56346483705,0.628963153385,0.0229580637017,0.012092232885,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.756571428571,0.837570871001,False,1,True,0.730077120823,0.842691813116,0.784061696658,0.828546935276,0.755574614065,0.84147386461,0.0220535161907,0.00640022976723,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.630857142857,0.996714183554,False,4,True,0.620394173093,0.995713673382,0.651242502142,0.996999571367,0.620926243568,0.997429305913,0.0144193507107,0.000728895693548,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.616,0.767333333333,0.583333333333,0,5000,0.15,2,0.3,0.15,7,0.2
auto,30,0.563428571429,1.0,minkowski,1,1,2,1,0.575342465753,1.0,0.530874785592,1.0,0.584048027444,1.0,0.0232820783314,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,0.557142857143,0.670144722189,minkowski,1,10,2,2,0.5625,0.67667238422,0.550600343053,0.670522707798,0.558319039451,0.66323907455,0.00492931447687,0.00549063487579,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.538571428571,0.567571357951,False,7,True,0.518835616438,0.567324185249,0.531732418525,0.567266495287,0.565180102916,0.568123393316,0.0195304012945,0.000391057810324,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.537714285714,0.609290264041,False,8,True,0.534246575342,0.625214408233,0.53602058319,0.60411311054,0.542881646655,0.59854327335,0.00372344411115,0.011487371262,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.506,0.50600000098,False,9,True,0.505993150685,0.506003430532,0.506003430532,0.505998286204,0.506003430532,0.505998286204,4.84734903713e-06,2.42505937699e-06,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.563142857143,0.599430057474,False,6,True,0.553082191781,0.604631217839,0.558319039451,0.602827763496,0.578044596913,0.590831191088,0.0107474576868,0.00612473070082,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.588,0.715857953841,False,2,True,0.577910958904,0.718696397942,0.593481989708,0.70822622108,0.592624356775,0.720651242502,0.00714871957012,0.00545514210147,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.578571428571,0.96957105615,False,3,True,0.585616438356,0.968267581475,0.56346483705,0.972150814053,0.586620926244,0.968294772922,0.0106852698442,0.00182419808362,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.574857142857,0.626429082012,False,4,True,0.573630136986,0.628216123499,0.576329331046,0.635389888603,0.57461406518,0.615681233933,0.00111540973141,0.00814464671565,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.631714285714,0.846714219853,False,1,True,0.63698630137,0.846483704974,0.631217838765,0.845329905741,0.626929674099,0.848329048843,0.00412115111043,0.00123519706079,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.571428571429,0.999571550985,False,5,True,0.578767123288,1.0,0.554030874786,0.999143101971,0.581475128645,0.999571550985,0.0123463680962,0.000349827155496,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.588666666667,0.686,0.551333333333,0,5000,0.15,3,0.3,0.15,7,0.2
auto,30,0.595428571429,1.0,minkowski,1,1,2,2,0.605826906598,1.0,0.583547557841,1.0,0.596912521441,1.0,0.00915707252031,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,0.603142857143,0.684714415684,minkowski,1,10,2,1,0.611825192802,0.684097728247,0.598114824336,0.686240891556,0.59948542024,0.683804627249,0.00616609082955,0.00108599370448,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.573428571429,0.577570391069,False,9,True,0.585261353899,0.564937848264,0.552699228792,0.58294042006,0.582332761578,0.584832904884,0.0147096619169,0.00896590683276,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.604285714286,0.613428372005,False,4,True,0.611825192802,0.603086155165,0.588688946015,0.622374624946,0.612349914237,0.614824335904,0.0110330234684,0.00793611168571,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.59,0.650571149043,False,7,True,0.586118251928,0.627518216888,0.585261353899,0.671667381054,0.598627787307,0.652527849186,0.00610818121197,0.0180768485589,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.589714285714,0.593143003781,False,8,True,0.610968294773,0.582511787398,0.568123393316,0.604800685812,0.590051457976,0.592116538132,0.017495479538,0.00912830659448,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.647428571429,0.669715333308,False,2,True,0.655526992288,0.666523789113,0.626392459297,0.680240034291,0.660377358491,0.662382176521,0.0150091403314,0.00763174234337,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.642571428571,0.800857338783,False,3,True,0.645244215938,0.807115302186,0.640102827763,0.795970852979,0.642367066895,0.799485861183,0.00210422624818,0.00465191001185,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.597142857143,0.609714535055,False,5,True,0.602399314482,0.5970852979,0.580976863753,0.624089155594,0.608061749571,0.607969151671,0.0116648522448,0.0110931466818,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.694857142857,0.707142886002,False,1,True,0.70265638389,0.702528932705,0.685518423308,0.711958851264,0.696397941681,0.706940874036,0.00708178049705,0.00385239731741,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.596571428571,0.943571691537,False,6,True,0.60411311054,0.944706386627,0.604970008569,0.944277753965,0.580617495712,0.941730934019,0.0112817263124,0.00131332216651,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.586,0.685333333333,0.591333333333,0,5000,0.3,1,0.3,0.15,7,0.2
auto,30,0.528857142857,1.0,minkowski,1,1,2,2,0.530419880034,1.0,0.540702656384,1.0,0.515437392796,1.0,0.010372815587,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.537333333333,0.613333333333,0.54,0,5000,0.3,2,0.3,0.15,7,0.2
auto,30,0.540857142857,0.652569904404,minkowski,1,10,2,1,0.53470437018,0.651521645949,0.556983718937,0.642948992713,0.530874785592,0.66323907455,0.0115122934833,0.00831648922635,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.537333333333,0.613333333333,0.54,0,5000,0.3,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.521428571429,0.538570205831,False,8,True,0.519280205656,0.539219888556,0.517566409597,0.529361337334,0.527444253859,0.547129391602,0.00430910300077,0.00726831038845,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.537333333333,0.613333333333,0.54,0,5000,0.3,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.521714285714,0.577284146236,False,7,True,0.511568123393,0.581225889413,0.532990574122,0.562366052293,0.520583190395,0.588260497001,0.00878338731725,0.0109326291786,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.537333333333,0.613333333333,0.54,0,5000,0.3,2,0.3,0.15,7,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.502857142857,0.504428469583,False,9,True,0.502999143102,0.505357908273,0.502999143102,0.502786112302,0.502572898799,0.505141388175,0.000200904767994,0.00116468116317,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.537333333333,0.613333333333,0.54,0,5000,0.3,2,0.3,0.15,7,0.2
